movie_name,movie_genre,movie_side_genre
Macross Delta the Movie: Passionate Walküre,Animation,
The Haunting in Connecticut 2: Ghosts of Georgia,Horror,
T-34,War,
Reign of the Supermen,Science Fiction,
Another Cinderella Story,Music,
Pooh's Heffalump Movie,Family,
Phantom,Thriller,
Camp Confidential: America's Secret Nazis,Documentary,
Battle for Sevastopol,Drama,
Playing with Fire,Comedy,
Blue Story,Crime,
Pound of Flesh,Action,
A Moment to Remember,Drama,
Midnight in the Switchgrass,Crime,
Species III,Science Fiction,
Zombie Apocalypse,Action,
LEGO DC: Shazam! Magic and Monsters,Family,
Lake Placid: Legacy,Horror,
Eiffel,Drama,
Nocturne,Horror,
Superman: Red Son,Science Fiction,
Ninja,Action,
Two Mothers,Drama,
Le Gendarme de Saint-Tropez,Comedy,
Bleach the Movie: Fade to Black,Action,
MouseHunt,Comedy,
TEKKEN: Blood Vengeance,Action,
The Invisible Guardian,Thriller,
Murder Party,Comedy,
Steins,Science Fiction,
Gate: The Movie − Load Region of Déjà Vu,Science Fiction,
Fist of Legend,Action,
Kites,Drama,
Female Urologists 2,Drama,
Robert Reborn,Horror,
Malicious,Comedy,
Michael Jackson: The Life of an Icon,Documentary,
Headshot,Action,
Attraction,Drama,
Queenpins,Comedy,
Jungle Beat: The Movie,Family,
The Nut Job 2: Nutty by Nature,Animation,
Armour of God,Adventure,
Sexual Chronicles of a French Family,Comedy,
Violet Evergarden: The Movie,Animation,
Chill Out,Family,
Two Is a Family,Drama,
Kung Fu Jungle,Crime,
Lemony Snicket's A Series of Unfortunate Events,Adventure,
Ringu 2,Horror,
Sexo contra sexo,Comedy,
Mulholland Drive,Thriller,
The Battleship Island,Action,
Veronica,Horror,
EverAfter,Drama,
The Magician,Drama,
Assassin 33 A.D.,Science Fiction,
Coma,Science Fiction,
Goliath,Drama,
The Monkey King: Reborn,Animation,
Amulet,Horror,
The Raid,Action,
I Am Iron Man,Documentary,
Lie with Me,Drama,
Escape Plan: The Extractors,Action,
Pokémon Heroes: Latios and Latias,Animation,
Violet Evergarden: Eternity and the Auto Memory Doll,Drama,
Scooby-Doo! and the Goblin King,Animation,
The Burning Sea,Action,
Every Secret Thing,Thriller,
Ronaldo,History,
Beauty Salon: Special Service,Romance,
Trauma Center,Action,
Cosmoball,Science Fiction,
Forever Rich,Crime,
Kalashnikov AK-47,War,
The In Between,Science Fiction,
Como Hackear Seu Chefe,Comedy,
Gonjiam: Haunted Asylum,Horror,
Mia and the White Lion,Adventure,
Moms' Night Out,Comedy,
The Healer,Family,
Acrimony,Thriller,
Sex Is Zero,Comedy,
Evil Eye,Mystery,
Marvel One-Shot: Agent Carter,Action,
Deadly Excursion,Thriller,
Darlin',Horror,
Ultimate Avengers 2,Adventure,
The Other Lamb,Horror,
Monster High: Welcome to Monster High,Animation,
If It Bleeds We Can Kill It: The Making of 'Predator',Documentary,
Ajin: Demi-Human – Compel,Animation,
In Hell,Action,
For the Sake of Vicious,Action,
The Young Messiah,Drama,
The Big Boss,Action,
Naked Gun 33⅓: The Final Insult,Comedy,
The Vanished,Thriller,
Leprechaun: Origins,Horror,
Batman: Mystery of the Batwoman,Adventure,
Naruto Shippuden: OVA Hashirama Senju vs Madara Uchiha,Animation,
Pom Poko,Adventure,
Monk Comes Down the Mountain,Action,
Thunderbolt,Action,
Free Birds,Animation,
Sniper: Ghost Shooter,Action,
Return to Never Land,Adventure,
Cold Eyes,Crime,
The Bad Seed,Horror,
Tooth Fairy 2,Comedy,
A Cinderella Story: Christmas Wish,Comedy,
Jaws 2,Horror,
Down,Horror,
A Score to Settle,Action,
Ninja: Shadow of a Tear,Action,
Pilgrimage,Action,
Birth of the Dragon,Action,
One Piece: Giant Mecha Soldier of Karakuri Castle,Action,
The Way of the Dragon,Action,
Ben 10 Versus the Universe: The Movie,Animation,
Tempus Tormentum,Horror,
Forgotten,Thriller,
Doraemon: Nobita's New Great Adventure Into the Underworld - The Seven Magic Users,Family,
Gantz: Perfect Answer,Action,
Scooby-Doo! Return to Zombie Island,Animation,
Naruto x UT,Animation,
Asterix & Obelix Take on Caesar,Family,
Girl vs. Monster,Family,
Winter on Fire: Ukraine's Fight for Freedom,Documentary,
Road Wars,Science Fiction,
Jack and the Cuckoo-Clock Heart,Animation,
Justice League vs. the Fatal Five,Animation,
Reasonable Doubt,Crime,
Taya,Thriller,
The Baytown Outlaws,Action,
Jackass Number Two,Action,
My Girlfriend's Boyfriend,Comedy,
Honey 3: Dare to Dance,Music,
One Piece: Chopper's Kingdom on the Island of Strange Animals,Action,
Final Fantasy VII: Advent Children,Animation,
Fantomas vs. Scotland Yard,Comedy,
Out Of My League,Romance,
Danger Close: The Battle of Long Tan,War,
Beverly Hills Chihuahua 2,Comedy,
Josee,Animation,
 the Tiger and the Fish,Animation,
Blue Miracle,Adventure,
Feel the Beat,Comedy,
Fading Petals,Drama,
V/H/S/94,Horror,
Hellraiser: Hellworld,Horror,
A Prayer Before Dawn,Drama,
Scooby-Doo! Abracadabra-Doo,Animation,
Let Me Eat Your Pancreas,Drama,
Legend Quest: The Legend of the Guanajuato Mummies,Animation,
Beyond the Reach,Thriller,
The Hobbit,Family,
High School Musical 2,Comedy,
Hal,Animation,
Twitches,Comedy,
Hellraiser: Inferno,Horror,
24 Hours to Live,Action,
Frivolous Lola,Comedy,
Future World,Science Fiction,
A.I. Rising,Science Fiction,
The Wailer,Horror,
Typhoon Noruda,Science Fiction,
My Octopus Teacher,Documentary,
Swamp Thing,Horror,
Strike Witches the Movie,Animation,
30 Miles from Nowhere,Horror,
Dr. Strangelove,Drama,
Permis de construire,Comedy,
The Little Vampire 3D,Comedy,
Tarzan & Jane,Animation,
StarDog and TurboCat,Animation,
Clean,Crime,
The Wailing,Horror,
The Swan Princess: A Royal Wedding,Animation,
Lake Placid vs. Anaconda,Action,
Psychic Kusuo,Comedy,
Teen Titans: Trouble in Tokyo,Action,
Just Once,Drama,
Horizon Line,Thriller,
The Lovers,Action,
Grand Isle,Thriller,
All Things Fair,Drama,
Mr. Six,Crime,
Paw Patrol: Ready,Animation,
 Race,Animation,
 Rescue!,Animation,
Riley's First Date?,Animation,
Hot Bot,Comedy,
The House of Magic,Family,
JLA Adventures: Trapped in Time,Family,
Innocent Voices,Drama,
Asterix: The Mansions of the Gods,Animation,
Ong Bak 3,Action,
Miss Congeniality 2: Armed and Fabulous,Action,
All for Her,Drama,
Merry Madagascar,Family,
Home Alone: The Holiday Heist,Comedy,
Solomon and Sheba,History,
Fabricated City,Action,
Jumanji: Level One,Adventure,
Final Score,Action,
Love Scenes,Drama,
Facing Monsters,Documentary,
The Batman Superman Movie: World's Finest,Action,
Lupin the Third: The Castle of Cagliostro,Family,
Oscar and the Lady in Pink,Drama,
16 Wishes,Fantasy,
South Park: Post COVID,Animation,
The Last Sharknado: It's About Time,Science Fiction,
Blue Exorcist: The Movie,Animation,
A Castle for Christmas,Romance,
The NeverEnding Story III,Fantasy,
Spooks: The Greater Good,Thriller,
Invisible Sister,Fantasy,
The Queen's Corgi,Family,
Adventures of Dally and Spanky,Family,
Stitch! The Movie,Comedy,
Ooops! Noah Is Gone...,Animation,
Police Story 2,Action,
Evil Woman,Crime,
Pretty Baby,Drama,
Zombies! Zombies! Zombies!,Horror,
Behind the Mask: The Batman Dead End Story,Documentary,
After Sex,Comedy,
Mirrors 2,Horror,
Black and Blue,Action,
Spider-Man Strikes Back,Action,
A Funny Thing Happened on the Way to Thor's Hammer,Science Fiction,
Nisekoi: False Love,Romance,
Master Z: Ip Man Legacy,Action,
Book of Dragons,Fantasy,
Unconditional,Drama,
Perfect Sisters,Thriller,
The Willoughbys,Animation,
Milf,Comedy,
Buzz Lightyear of Star Command: The Adventure Begins,Animation,
Room in Rome,Drama,
The Space Between,Drama,
Sword of the Stranger,Action,
Pokémon Apokélypse,Crime,
Justice League: Secret Origins,Action,
#realityhigh,Comedy,
Escobar: Paradise Lost,Thriller,
Inuyasha the Movie: Affections Touching Across Time,Action,
Dragon Quest: Your Story,Animation,
Urusei Yatsura: Only You,Animation,
Dino King: Journey to Fire Mountain,Animation,
Gorgeous,Adventure,
American Refugee,Horror,
Starstruck,Romance,
Titanic: 100 Years On,Documentary,
The Diamond Arm,Adventure,
Moontrap: Target Earth,Action,
Siren,Horror,
Plan B,Comedy,
Quo Vadis,Drama,
ASSEMBLED: The Making of Eternals,Documentary,
The Madagascar Penguins in a Christmas Caper,Animation,
Flight Crew,Drama,
A Cinderella Story: Once Upon a Song,Comedy,
The Lion Woman,Drama,
Uncharted: Eye of Indra,Action,
The Ages of Lulu,Drama,
Walled In,Horror,
Jarhead: Law of Return,War,
Sheep & Wolves: Pig Deal,Animation,
Mr. Osomatsu the Movie,Comedy,
Dragon Rider,Animation,
Doraemon: Nobita's Great Adventure in the South Seas,Animation,
Your Lie in April,Drama,
Prime Time,Drama,
Farm to Fork to Love,Romance,
Wish Upon a Unicorn,Adventure,
Birthday Sex,Drama,
Fearless Hyena,Comedy,
Day of the Dead: Bloodline,Action,
Kursk,Drama,
King of Kings,Drama,
Silver Skates,Romance,
S.W.A.T.: Firefight,Action,
Good People,Thriller,
Minions: Home Makeover,Animation,
Superman: Unbound,Animation,
Pokémon the Movie: White - Victini and Zekrom,Animation,
Leal,Action,
Battle Royale,Drama,
Trippin’ with the Kandasamys,Comedy,
Sinner: The Secret Diary of a Nymphomaniac,Drama,
Gabriel's Inferno Part III,Romance,
Rudolph the Red-Nosed Reindeer,Animation,
Women's Prison Massacre,Action,
Besties,Drama,
Nappily Ever After,Comedy,
Black Water,Action,
The Monkey King 3,Action,
Megamind: The Button of Doom,Animation,
Winnie the Pooh: Springtime with Roo,Family,
Good on Paper,Comedy,
The Princess Switch: Switched Again,Family,
New Initial D the Movie - Legend 2: Racer,Animation,
Secret Obsession,Drama,
How to Train Your Dragon: Snoggletog Log,Animation,
Pokémon: Mewtwo Returns,Animation,
See for Me,Thriller,
Gintama the Movie: The Final Chapter - Be Forever Yorozuya,Action,
Saul: The Journey to Damascus,Drama,
The Condemned 2,Action,
Ghost in the Shell Arise - Border 3: Ghost Tears,Action,
Tender Cousins,Drama,
Mirage,Science Fiction,
Our Friend,Drama,
Blood-C: The Last Dark,Action,
Scooby-Doo! & Batman: The Brave and the Bold,Animation,
Yu-Gi-Oh! The Movie,Adventure,
Pokémon: Lucario and the Mystery of Mew,Family,
Phineas and Ferb: The Movie: Across the 2nd Dimension,Animation,
In Full Bloom,Action,
Gantz:O,Science Fiction,
Kill Bill: The Whole Bloody Affair,Action,
Cell,Horror,
Corpse Party,Horror,
Jamon Jamon,Comedy,
Behaving Badly,Comedy,
La campagne de France,Documentary,
Paper Lives,Drama,
7 Guardians of the Tomb,Action,
mother!,Drama,
Kingmaker,Drama,
Nice Sister-In-Law,Romance,
Swallow,Drama,
Rick and Morty vs Genocider,Animation,
P.O. Box Tinto Brass,Comedy,
Dragons Forever,Action,
Belle's Magical World,Animation,
Interstate 60,Adventure,
Snow White: A Tale of Terror,Fantasy,
Scars 2,Drama,
Jackass 2.5,Comedy,
The Butterfly Effect 3: Revelations,Science Fiction,
Charming,Animation,
Wolf Warrior,Action,
LEGO DC Comics Super Heroes: Justice League - Gotham City Breakout,Animation,
Lady of the Manor,Comedy,
El Planeta,Comedy,
KanColle Movie,Action,
Wildling,Horror,
Messengers 2: The Scarecrow,Horror,
L.O.R.D: Legend of Ravaging Dynasties,Animation,
Teen Beach 2,TV Movie,
Amy,Documentary,
Tomorrow I Will Date With Yesterday's You,Romance,
My Night,Drama,
My Teacher,Drama,
 My Obsession,Drama,
My Little Pony: Equestria Girls: Friendship Games,Animation,
All Ladies Do It,Comedy,
Gintama,Action,
Graf Porno und seine Mädchen,Comedy,
After We Leave,Science Fiction,
Superwho?,Comedy,
The Wolf's Call,Thriller,
Redcon-1,Action,
Balkan Line,Drama,
Automata,Thriller,
Nosferatu the Vampyre,Drama,
Siklo,Drama,
Abigail,Adventure,
Dragon Ball: The Magic Begins,Action,
Soy Luna: The Last Concert,Music,
The Layover,Comedy,
You Are the Apple of My Eye,Romance,
Black Panther: Wakanda Forever,Action,
Poltergeist II: The Other Side,Horror,
Lupin the Third vs. Detective Conan: The Movie,Animation,
Dororo,Action,
 Ramona!,Comedy,
Sherlock Gnomes,Animation,
Avengement,Crime,
Towa no Quon 1: The Ephemeral Petals,Action,
Shut In,Drama,
Before the Flood,Documentary,
Survival Island,Thriller,
Ghostheads,Documentary,
Monster Hunt 2,Adventure,
Madrid,Drama,
 1987,Drama,
Pelé,Documentary,
Yummy,Horror,
Wer,Horror,
From Dusk Till Dawn 2: Texas Blood Money,Crime,
Vacancy 2: The First Cut,Horror,
Arena,Action,
Fidelity,Drama,
The Boss: Anatomy of a Crime,Drama,
Daddy's Perfect Little Girl,Drama,
Kill Switch,Science Fiction,
The Superdeep,Horror,
Ozzy,Animation,
The Cokeville Miracle,Mystery,
Covet: Island of Desire,Romance,
Fist of the North Star: Legend of Raoh - Chapter of Fierce Fight,Action,
Barbershop: The Next Cut,Comedy,
Open Season 2,Adventure,
Sky of Love,Romance,
Illang: The Wolf Brigade,Science Fiction,
Pandora,Thriller,
Alien Warfare,Action,
Four Good Days,Drama,
Behind the Trees,Horror,
Falcon Rising,Adventure,
Convoy,Action,
The Decameron,History,
Asterix: The Secret of the Magic Potion,Family,
Catch.44,Drama,
Mortal,Action,
Big Brother,Action,
Soy Libre,Documentary,
Procession,Documentary,
The Immortal,Crime,
I'll Always Know What You Did Last Summer,Horror,
The Pyramid,Horror,
The Haunted,Horror,
The Poison Rose,Thriller,
Escape from Sobibor,Drama,
Caligula,Drama,
Tom and Jerry: Willy Wonka and the Chocolate Factory,Family,
The Man Who Invented Christmas,Drama,
Pokémon 4Ever: Celebi - Voice of the Forest,Adventure,
Theo and the Metamorphosis,Drama,
Tau,Science Fiction,
Alien Abduction,Horror,
Monster High: Scaris City of Frights,Animation,
The Knight of Shadows: Between Yin and Yang,Action,
Barbie: A Perfect Christmas,Animation,
6 Below: Miracle on the Mountain,Thriller,
Promise at Dawn,Drama,
A Guide to Love and Fighting Capitalism,Documentary,
The Anomaly,Thriller,
Hakuouki: Wild Dance of Kyoto,Action,
Ninja Scroll,Fantasy,
Revenger,Action,
Ben 10 Generator Rex Heroes United,Action,
Scooby-Doo! and the Loch Ness Monster,Family,
Ip Man: Kung Fu Master,Action,
Blackway,Thriller,
Day of the Woman,Horror,
Backtrace,Crime,
Finally a clash! Jōnin vs. Genin!! Indiscriminate Grand Melee Tournament Meeting!!,Animation,
Herbie Rides Again,Romance,
Lara Croft: Tomb Raider - The Cradle of Life,Action,
12 Mighty Orphans,History,
Project A,Action,
Toriko 3D Movie: Kaimaku! Gourmet Adventure!!,Animation,
100 Girls,Comedy,
Gatchaman,Action,
BTS PERMISSION TO DANCE ON STAGE - SEOUL: LIVE VIEWING,Music,
Pokémon: Jirachi Wish Maker,Family,
Stargirl,Comedy,
A Fistful of Dollars,Western,
Assassination Classroom,Action,
Always Watching: A Marble Hornets Story,Horror,
Tremors 3: Back to Perfection,Action,
Zambezia,Comedy,
000 Days,Science Fiction,
An Extremely Goofy Movie,Animation,
Pokémon the Movie: Kyurem vs. the Sword of Justice,Family,
Once Upon a Time in Venice,Action,
Robin-B-Hood,Drama,
The 300 Spartans,Action,
Riders of Justice,Action,
Troll Hunter,Fantasy,
Zombie Strippers!,Comedy,
Inuyasha the Movie 4: Fire on the Mystic Island,Fantasy,
The Invincible Iron Man,Action,
Bergen,Drama,
Ghost in the Shell 2.0,Action,
Kung Fu Panda: Secrets of the Furious Five,Animation,
Meskina,Comedy,
City Hunter,Action,
Cook Up a Storm,Drama,
Batman Beyond: The Movie,Animation,
Batman Ninja,Animation,
Tales of Vesperia: The First Strike,Animation,
Monster High: Boo York,Animation,
 Boo York,Animation,
The Dukes of Hazzard: The Beginning,Action,
A Dark Truth,Action,
Borat Subsequent Moviefilm,Comedy,
The School Teacher,Comedy,
Mary and The Witch's Flower,Fantasy,
Mobile Suit Gundam I,Animation,
Legends of Oz: Dorothy's Return,Animation,
Return to Jurassic Park,Documentary,
Afro Samurai: Resurrection,Animation,
Barbie & Her Sisters in a Puppy Chase,Family,
Sympathy for Lady Vengeance,Drama,
Good Kids,Comedy,
Wendy Wu: Homecoming Warrior,Family,
Khumba,Animation,
Jarhead 3: The Siege,War,
Italian Spiderman,Comedy,
Animal World,Drama,
The Wild Thornberrys Movie,Animation,
Echo Boomers,Crime,
In Your Eyes,Drama,
There's Something About Mario,Comedy,
Mater,Drama,
Mother's Job,Romance,
Tangled: Before Ever After,Adventure,
Mune: Guardian of the Moon,Animation,
How to Make Love to a Woman,Comedy,
Melissa P.,Drama,
A Turtle's Tale: Sammy's Adventures,Animation,
The Key,Drama,
The Legend of the Chupacabras,Animation,
Ice Soldiers,Action,
Killing Cabos,Comedy,
Pokémon: Zoroark - Master of Illusions,Family,
Paranormal Movie,Comedy,
 Edd n Eddy's Big Picture Show,Comedy,
Rosario Tijeras,Crime,
Psychokinesis,Fantasy,
Hey Arnold! The Jungle Movie,Family,
Gully,Drama,
Fallen Angels,Action,
Bigfoot Family,Animation,
COVID-21: Lethal Virus,Science Fiction,
Cruel Intentions 3,Drama,
Deadly Illusions,Thriller,
The Great Hack,Documentary,
The Vatican Tapes,Thriller,
ReLIFE,Comedy,
A Dark Place,Thriller,
Megan Is Missing,Drama,
Corazón ardiente,Drama,
Last Man,Drama,
Barbie: Star Light Adventure,Animation,
My Boyfriend's Meds,Comedy,
Journey to the West: Conquering the Demons,Action,
Errementari: The Blacksmith and the Devil,Drama,
The Secret Scripture,Drama,
Combat Wombat,Animation,
Doraemon: Nobita's Treasure Island,Animation,
V.C. Andrews' Pearl in the Mist,TV Movie,
Police Academy 5: Assignment Miami Beach,Comedy,
iBoy,Action,
Closed Circuit,Mystery,
My Best Friend Anne Frank,History,
Happily N'Ever After,Adventure,
Stasis,Adventure,
Wolf Warrior 2,War,
The Tin Drum,Drama,
Arpeggio of Blue Steel -Ars Nova Cadenza-,Action,
Starship Troopers: Traitor of Mars,Action,
Ewoks: The Battle for Endor,Adventure,
El Paseo 5: El Paseo de Oficina,Comedy,
The Four of Us,Comedy,
Inuyasha the Movie 2: The Castle Beyond the Looking Glass,Action,
A Cop Movie,Documentary,
The Emperor of Paris,Drama,
Crystal Lake Memories: The Complete History of Friday the 13th,Documentary,
Stop,Music,
Max 2: White House Hero,Family,
Jackass Presents: Bad Grandpa .5,Comedy,
Time of EVE: The Movie,Animation,
Monster High: Why Do Ghouls Fall in Love?,Fantasy,
Bad Genius,Comedy,
Arlo the Alligator Boy,Animation,
Kickboxer: Vengeance,Action,
Angels of Sex,Romance,
Van Wilder: Freshman Year,Comedy,
Monster High: Great Scarrier Reef,Family,
Say 'I Love You',Drama,
The Monkey King 2,Action,
My Mother the State,Documentary,
Star Trek: The Motion Picture,Science Fiction,
Power/Rangers,Action,
Mushi-Shi: The Next Chapter - Drops of Bells,Fantasy,
Mickey's Magical Christmas: Snowed in at the House of Mouse,Animation,
SlugTerra: Return of the Elementals,Family,
The Last Summer,Romance,
Becoming A Black Woman,Documentary,
Fullmetal Alchemist the Movie: The Sacred Star of Milos,Adventure,
Skyfire,Action,
Fist of the North Star: Legend of Raoh - Chapter of Death in Love,Animation,
Term Life,Thriller,
Black Mask,Action,
We Are Like Waves,Documentary,
Rim of the World,Science Fiction,
Puss in Book: Trapped in an Epic Tale,Family,
The Love Bug,Comedy,
Dragon Nest: Warriors' Dawn,Fantasy,
Déjà Vu,Action,
Doraemon: Nobita's Dorabian Nights,Animation,
The Poughkeepsie Tapes,Horror,
Nice Sister-In-Law 3,Romance,
Anne of Green Gables,Family,
Julia X,Horror,
10x10,Thriller,
Like a Boss,Comedy,
Red Rocket,Comedy,
Ghost Team One,Comedy,
Barbie in Princess Power,Animation,
Bleach,Action,
Le Chef,Comedy,
Wheels on Meals,Romance,
Stowaway,Science Fiction,
Another Gantz,Action,
Pokémon: Destiny Deoxys,Family,
Detective Dee and the Mystery of the Phantom Flame,Action,
Bad Sister,Thriller,
Nurse 3-D,Horror,
The Drug King,Crime,
Serial (Bad) Weddings,Comedy,
Inside Man: Most Wanted,Action,
