movie_name,movie_date,director
ParaNorman,1970,Sam Fell
Hotel Transylvania,1970,Genndy Tartakovsky
A Scanner Darkly,1970,Richard Linklater
The Hunchback of Notre Dame,1970,Directors:Gary Trousdale
The Hunchback of Notre Dame,1970,Kirk Wise
Bedknobs and Broomsticks,1970,Directors:Robert Stevenson
Bedknobs and Broomsticks,1970,Ward Kimball
The Croods: A New Age,1970,Joel Crawford
Rio,1970,Carlos Saldanha
Frankenweenie,1970,Tim Burton
Ice Age: Dawn of the Dinosaurs,1970,Directors:Carlos Saldanha
Ice Age: Dawn of the Dinosaurs,1970,Michael Thurmeier
Cloudy with a Chance of Meatballs,1970,Directors:Phil Lord
Cloudy with a Chance of Meatballs,1970,Christopher Miller
Madagascar,1970,Directors:Eric Darnell
Madagascar,1970,Tom McGrath
The Road to El Dorado,1970,Directors:Bibo Bergeron
The Road to El Dorado,1970,Don Paul
The Road to El Dorado,1970,Jeffrey Katzenberg
A Goofy Movie,1970,Kevin Lima
An American Tail,1970,Don Bluth
The Rescuers,1970,Directors:John Lounsbery
The Rescuers,1970,Wolfgang Reitherman
The Rescuers,1970,Art Stevens
The Bad Guys,1970,Pierre Perifel
The Lion King,1970,Jon Favreau
Storks,1970,Directors:Nicholas Stoller
Storks,1970,Doug Sweetland
Frozen II,1970,Directors:Chris Buck
Frozen II,1970,Jennifer Lee
Madagascar 3: Europe's Most Wanted,1970,Directors:Eric Darnell
Madagascar 3: Europe's Most Wanted,1970,Tom McGrath
Madagascar 3: Europe's Most Wanted,1970,Conrad Vernon
A Christmas Carol,1970,Robert Zemeckis
Mr. Peabody & Sherman,1970,Rob Minkoff
The Boxtrolls,1970,Directors:Graham Annable
The Boxtrolls,1970,Anthony Stacchi
Horton Hears a Who!,1970,Directors:Jimmy Hayward
Horton Hears a Who!,1970,Steve Martino
Ice Age: The Meltdown,1970,Carlos Saldanha
Bolt,1970,Directors:Byron Howard
Bolt,1970,Chris Williams
Meet the Robinsons,1970,Stephen J. Anderson
Brother Bear,1970,Directors:Aaron Blaise
Brother Bear,1970,Robert Walker
Beavis and Butt-Head Do America,1970,Directors:Mike Judge
Beavis and Butt-Head Do America,1970,Mike de Seve
Beavis and Butt-Head Do America,1970,Brian Mulroney
Beavis and Butt-Head Do America,1970,Yvette Kaplan
The Rescuers Down Under,1970,Directors:Hendel Butoy
The Rescuers Down Under,1970,Mike Gabriel
DuckTales the Movie: Treasure of the Lost Lamp,1970,Bob Hathcock
Missing Link,1970,Chris Butler
Mary Poppins Returns,1970,Rob Marshall
Cars 3,1970,Brian Fee
Ferdinand,1970,Carlos Saldanha
The Good Dinosaur,1970,Peter Sohn
The Pirates! In an Adventure with Scientists!,1970,Directors:Peter Lord
The Pirates! In an Adventure with Scientists!,1970,Jeff Newitt
Surf's Up,1970,Directors:Ash Brannon
Surf's Up,1970,Chris Buck
Over the Hedge,1970,Directors:Tim Johnson
Over the Hedge,1970,Karey Kirkpatrick
Sinbad: Legend of the Seven Seas,1970,Directors:Patrick Gilmore
Sinbad: Legend of the Seven Seas,1970,Tim Johnson
James and the Giant Peach,1970,Henry Selick
Pocahontas,1970,Directors:Mike Gabriel
Pocahontas,1970,Eric Goldberg
All Dogs Go to Heaven,1970,Directors:Don Bluth
All Dogs Go to Heaven,1970,Gary Goldman
All Dogs Go to Heaven,1970,Dan Kuenster
Smallfoot,1970,Directors:Karey Kirkpatrick
Smallfoot,1970,Jason Reisig
Minions: The Rise of Gru,1970,Directors:Kyle Balda
Minions: The Rise of Gru,1970,Brad Ableson
Minions: The Rise of Gru,1970,Jonathan del Val
Hotel Transylvania 2,1970,Genndy Tartakovsky
Home,1970,Tim Johnson
Penguins of Madagascar,1970,Directors:Eric Darnell
Penguins of Madagascar,1970,Simon J. Smith
Madagascar: Escape 2 Africa,1970,Directors:Eric Darnell
Madagascar: Escape 2 Africa,1970,Tom McGrath
Puss in Boots,1970,Chris Miller
Monster House,1970,Gil Kenan
The Polar Express,1970,Robert Zemeckis
Antz,1970,Directors:Eric Darnell
Antz,1970,Tim Johnson
Oliver & Company,1970,George Scribner
Heavy Metal,1970,Directors:Gerald Potterton
Heavy Metal,1970,John Bruno
Heavy Metal,1970,John Halas
Heavy Metal,1970,Julian Harris
Heavy Metal,1970,Jimmy T. Murakami
Heavy Metal,1970,Barrie Nelson
Heavy Metal,1970,Paul Sabella
Heavy Metal,1970,Jack Stokes
Heavy Metal,1970,Pino Van Lamsweerde
Heavy Metal,1970,Harold Whitaker
The Secret Life of Pets,1970,Chris Renaud
Ice Age: Continental Drift,1970,Directors:Steve Martino
Ice Age: Continental Drift,1970,Michael Thurmeier
Hoodwinked!,1970,Directors:Cory Edwards
Hoodwinked!,1970,Todd Edwards
Hoodwinked!,1970,Tony Leech
Space Jam,1970,Joe Pytka
FernGully: The Last Rainforest,1970,Bill Kroyer
The Secret Life of Pets 2,1970,Directors:Chris Renaud
The Secret Life of Pets 2,1970,Jonathan del Val
Minions,1970,Directors:Kyle Balda
Minions,1970,Pierre Coffin
Turbo,1970,David Soren
Trolls,1970,Directors:Mike Mitchell
Trolls,1970,Walt Dohrn
The Lorax,1970,Directors:Chris Renaud
The Lorax,1970,Kyle Balda
Happy Feet,1970,Directors:George Miller
Happy Feet,1970,Warren Coleman
Happy Feet,1970,Judy Morris
Robots,1970,Directors:Chris Wedge
Robots,1970,Carlos Saldanha
Dinosaur,1970,Directors:Eric Leighton
Dinosaur,1970,Ralph Zondag
The Swan Princess,1970,Richard Rich
An American Tail: Fievel Goes West,1970,Directors:Phil Nibbelink
An American Tail: Fievel Goes West,1970,Simon Wells
Hotel Transylvania 3: Summer Vacation,1970,Genndy Tartakovsky
The Boss Baby,1970,Tom McGrath
The Grinch,1970,Directors:Yarrow Cheney
The Grinch,1970,Scott Mosier
Rio 2,1970,Carlos Saldanha
Cloudy with a Chance of Meatballs 2,1970,Directors:Cody Cameron
Cloudy with a Chance of Meatballs 2,1970,Kris Pearn
Shrek Forever After,1970,Mike Mitchell
Gedo senki,1970,Gorô Miyazaki
Despicable Me 3,1970,Directors:Kyle Balda
Despicable Me 3,1970,Pierre Coffin
Despicable Me 3,1970,Eric Guillon
Cars 2,1970,Directors:John Lasseter
Cars 2,1970,Bradford Lewis
The Lord of the Rings,1970,Ralph Bakshi
Sausage Party,1970,Directors:Greg Tiernan
Sausage Party,1970,Conrad Vernon
The Tale of Despereaux,1970,Directors:Sam Fell
The Tale of Despereaux,1970,Robert Stevenhagen
Shrek the Third,1970,Directors:Chris Miller
Shrek the Third,1970,Raman Hui
Open Season,1970,Directors:Roger Allers
Open Season,1970,Jill Culton
Open Season,1970,Anthony Stacchi
Bee Movie,1970,Directors:Simon J. Smith
Bee Movie,1970,Steve Hickner
Hotel Transylvania: Transformania,1970,Directors:Derek Drymon
Hotel Transylvania: Transformania,1970,Jennifer Kluska
The SpongeBob Movie: Sponge Out of Water,1970,Directors:Paul Tibbitt
The SpongeBob Movie: Sponge Out of Water,1970,Mike Mitchell
Planet 51,1970,Directors:Jorge Blanco
Planet 51,1970,Javier Abad
Planet 51,1970,Marcos Martínez
Arthur et les Minimoys,1970,Luc Besson
Shark Tale,1970,Directors:Bibo Bergeron
Shark Tale,1970,Vicky Jenson
Shark Tale,1970,Rob Letterman
Gnomeo & Juliet,1970,Kelly Asbury
The Addams Family,1970,Directors:Greg Tiernan
The Addams Family,1970,Conrad Vernon
Happy Feet Two,1970,Directors:George Miller
Happy Feet Two,1970,Gary Eck
Happy Feet Two,1970,David Peers
Escape from Planet Earth,1970,Cal Brunker
The Ant Bully,1970,John A. Davis
Looney Tunes: Back in Action,1970,Directors:Joe Dante
Looney Tunes: Back in Action,1970,Eric Goldberg
The Nut Job,1970,Peter Lepeniotis
Planes,1970,Klay Hall
Chicken Little,1970,Mark Dindal
Ice Age: Collision Course,1970,Directors:Michael Thurmeier
Ice Age: Collision Course,1970,Galen T. Chu
Scoob!,1970,Tony Cervone
Barnyard,1970,Steve Oedekerk
Stuart Little 2,1970,Rob Minkoff
Hop,1970,Tim Hill
The Smurfs,1970,Raja Gosnell
The Smurfs 2,1970,Raja Gosnell
Tom & Jerry,1970,Tim Story
The Wild,1970,Steve 'Spaz' Williams
G-Force,1970,Hoyt Yeatman
Garfield: A Tale of Two Kitties,1970,Directors:Tim Hill
Garfield: A Tale of Two Kitties,1970,Steven Rimdzius
Garfield,1970,Peter Hewitt
Space Jam: A New Legacy,1970,Malcolm D. Lee
Alvin and the Chipmunks: The Squeakquel,1970,Betty Thomas
Alvin and the Chipmunks: Chipwrecked,1970,Mike Mitchell
The Emoji Movie,1970,Tony Leondis
"Il buono, il brutto, il cattivo",1970,Sergio Leone
Per qualche dollaro in più,1970,Sergio Leone
The Man Who Shot Liberty Valance,1970,John Ford
Rio Bravo,1970,Howard Hawks
High Noon,1970,Fred Zinnemann
The Searchers,1970,John Ford
The Hateful Eight,1970,Quentin Tarantino
The Outlaw Josey Wales,1970,Clint Eastwood
Red River,1970,Directors:Howard Hawks
Red River,1970,Arthur Rosson
Stagecoach,1970,John Ford
Wind River,1970,Taylor Sheridan
Blazing Saddles,1970,Mel Brooks
Hell or High Water,1970,David Mackenzie
True Grit,1970,Directors:Ethan Coen
True Grit,1970,Joel Coen
McCabe & Mrs. Miller,1970,Robert Altman
Giù la testa,1970,Sergio Leone
Little Big Man,1970,Arthur Penn
Giant,1970,George Stevens
Shane,1970,George Stevens
Dead Man,1970,Jim Jarmusch
Legends of the Fall,1970,Edward Zwick
Of Mice and Men,1970,Gary Sinise
Jeremiah Johnson,1970,Sydney Pollack
El Dorado,1970,Howard Hawks
Yahsi Bati,1970,Ömer Faruk Sorak
Lone Star,1970,John Sayles
Back to the Future Part III,1970,Robert Zemeckis
High Plains Drifter,1970,Clint Eastwood
True Grit,1970,Henry Hathaway
The Ballad of Buster Scruggs,1970,Directors:Ethan Coen
The Ballad of Buster Scruggs,1970,Joel Coen
Bacurau,1970,Directors:Juliano Dornelles
Bacurau,1970,Kleber Mendonça Filho
The Proposition,1970,John Hillcoat
The Three Burials of Melquiades Estrada,1970,Tommy Lee Jones
Pale Rider,1970,Clint Eastwood
Il mio nome è Nessuno,1970,Tonino Valerii
Seven Brides for Seven Brothers,1970,Stanley Donen
Hostiles,1970,Scott Cooper
El Topo,1970,Alejandro Jodorowsky
Bone Tomahawk,1970,S. Craig Zahler
The Dressmaker,1970,Jocelyn Moorhouse
The Longest Ride,1970,George Tillman Jr.
Brimstone,1970,Martin Koolhoven
Two Mules for Sister Sara,1970,Don Siegel
Hang 'Em High,1970,Ted Post
Les frères Sisters,1970,Jacques Audiard
Bubba Ho-Tep,1970,Don Coscarelli
Ravenous,1970,Antonia Bird
The Power of the Dog,1970,Jane Campion
City Slickers,1970,Ron Underwood
The Devil's Rejects,1970,Rob Zombie
The Horse Whisperer,1970,Robert Redford
The Homesman,1970,Tommy Lee Jones
Australia,1970,Baz Luhrmann
Far and Away,1970,Ron Howard
The Missing,1970,Ron Howard
Three Amigos!,1970,John Landis
A Million Ways to Die in the West,1970,Seth MacFarlane
Cry Macho,1970,Clint Eastwood
Wild Wild West,1970,Barry Sonnenfeld
The Ridiculous 6,1970,Frank Coraci
Jonah Hex,1970,Jimmy Hayward
Aynabaji,1970,Amitabh Reza Chowdhury
Cidade de Deus,1970,Directors:Fernando Meirelles
Cidade de Deus,1970,Kátia Lund
Drishyam 2,1970,Jeethu Joseph
Tengoku to jigoku,1970,Akira Kurosawa
Ratsasan,1970,Ram Kumar
Drishyam,1970,Jeethu Joseph
M - Eine Stadt sucht einen Mörder,1970,Fritz Lang
Andhadhun,1970,Sriram Raghavan
Drishyam,1970,Nishikant Kamat
No Country for Old Men,1970,Directors:Ethan Coen
Z,1970,Costa-Gavras
Rashômon,1970,Akira Kurosawa
Pink,1970,Aniruddha Roy Chowdhury
Talvar,1970,Meghna Gulzar
Article 15,1970,Anubhav Sinha
Rang De Basanti,1970,Rakeysh Omprakash Mehra
Salinui chueok,1970,Bong Joon Ho
The Big Lebowski,1970,Directors:Joel Coen
The Big Lebowski,1970,Ethan Coen
Fargo,1970,Directors:Joel Coen
Fargo,1970,Ethan Coen
Eskiya,1970,Yavuz Turgul
Dom za vesanje,1970,Emir Kusturica
Paper Moon,1970,Peter Bogdanovich
Les quatre cents coups,1970,François Truffaut
Du rififi chez les hommes,1970,Jules Dassin
Les diaboliques,1970,Henri-Georges Clouzot
Contratiempo,1970,Oriol Paulo
Special Chabbis,1970,Neeraj Pandey
Slumdog Millionaire,1970,Directors:Danny Boyle
Slumdog Millionaire,1970,Loveleen Tandan
Sin City,1970,Directors:Frank Miller
Sin City,1970,Quentin Tarantino
Sin City,1970,Robert Rodriguez
Dogville,1970,Lars von Trier
"Crna macka, beli macor",1970,Emir Kusturica
Chung Hing sam lam,1970,Kar-Wai Wong
Le Samouraï,1970,Jean-Pierre Melville
Touch of Evil,1970,Orson Welles
The Killing,1970,Stanley Kubrick
The Night of the Hunter,1970,Charles Laughton
Kind Hearts and Coronets,1970,Robert Hamer
Out of the Past,1970,Jacques Tourneur
The Maltese Falcon,1970,John Huston
Knives Out,1970,Rian Johnson
Manbiki kazoku,1970,Hirokazu Koreeda
In Bruges,1970,Martin McDonagh
Bin-jip,1970,Kim Ki-duk
Mystic River,1970,Clint Eastwood
Nueve reinas,1970,Fabián Bielinsky
Dancer in the Dark,1970,Lars von Trier
Once Were Warriors,1970,Lee Tamahori
True Romance,1970,Tony Scott
Carlito's Way,1970,Brian De Palma
Bound by Honor,1970,Taylor Hackford
The Untouchables,1970,Brian De Palma
Le cercle rouge,1970,Jean-Pierre Melville
Ascenseur pour l'échafaud,1970,Louis Malle
The Big Heat,1970,Fritz Lang
Strangers on a Train,1970,Alfred Hitchcock
Rope,1970,Alfred Hitchcock
The Big Sleep,1970,Howard Hawks
Mildred Pierce,1970,Michael Curtiz
Arsenic and Old Lace,1970,Frank Capra
Badla,1970,Sujoy Ghosh
Nightcrawler,1970,Dan Gilroy
La migliore offerta,1970,Giuseppe Tornatore
Bir Zamanlar Anadolu'da,1970,Nuri Bilge Ceylan
The Girl with the Dragon Tattoo,1970,David Fincher
Un prophète,1970,Jacques Audiard
Madeo,1970,Bong Joon Ho
Män som hatar kvinnor,1970,Niels Arden Oplev
Crash,1970,Paul Haggis
Lilja 4-ever,1970,Lukas Moodysson
A Bronx Tale,1970,Robert De Niro
Boyz n the Hood,1970,John Singleton
Mississippi Burning,1970,Alan Parker
The King of Comedy,1970,Martin Scorsese
The Day of the Jackal,1970,Fred Zinnemann
The Asphalt Jungle,1970,John Huston
Gaslight,1970,George Cukor
This Is England,1970,Shane Meadows
Zodiac,1970,David Fincher
Lucky Number Slevin,1970,Paul McGuigan
Adams æbler,1970,Anders Thomas Jensen
Road to Perdition,1970,Sam Mendes
Ocean's Eleven,1970,Steven Soderbergh
"O Brother, Where Art Thou?",1970,Directors:Joel Coen
"O Brother, Where Art Thou?",1970,Ethan Coen
Hana-bi,1970,Takeshi Kitano
Primal Fear,1970,Gregory Hoblit
Glengarry Glen Ross,1970,James Foley
Miller's Crossing,1970,Directors:Joel Coen
Miller's Crossing,1970,Ethan Coen
Down by Law,1970,Jim Jarmusch
Blue Velvet,1970,David Lynch
À bout de souffle,1970,Jean-Luc Godard
Victoria,1970,Sebastian Schipper
Highway,1970,Imtiaz Ali
Leviafan,1970,Andrey Zvyagintsev
Les misérables,1970,Ladj Ly
Eastern Promises,1970,David Cronenberg
Inside Man,1970,Spike Lee
Gone Baby Gone,1970,Ben Affleck
Dead Man's Shoes,1970,Shane Meadows
Lord of War,1970,Andrew Niccol
Vera Drake,1970,Mike Leigh
Kontroll,1970,Nimród Antal
21 Grams,1970,Alejandro G. Iñárritu
Traffic,1970,Steven Soderbergh
American Psycho,1970,Mary Harron
Do lok tin si,1970,Kar-Wai Wong
Baazigar,1970,Directors:Abbas Alibhai Burmawalla
Baazigar,1970,Mastan Alibhai Burmawalla
My Cousin Vinny,1970,Jonathan Lynn
Delicatessen,1970,Directors:Marc Caro
Delicatessen,1970,Jean-Pierre Jeunet
The Godfather Part III,1970,Francis Ford Coppola
The Naked Gun: From the Files of Police Squad!,1970,David Zucker
After Hours,1970,Martin Scorsese
Blood Simple,1970,Directors:Joel Coen
Blood Simple,1970,Ethan Coen
The Long Goodbye,1970,Robert Altman
Bande à part,1970,Jean-Luc Godard
West Side Story,1970,Directors:Jerome Robbins
West Side Story,1970,Robert Wise
The Ladykillers,1970,Alexander Mackendrick
The 39 Steps,1970,Alfred Hitchcock
Promising Young Woman,1970,Emerald Fennell
Den skyldige,1970,Gustav Möller
Who Am I - Kein System ist sicher,1970,Baran bo Odar
Sin nombre,1970,Cary Joji Fukunaga
The Town,1970,Ben Affleck
Die Fälscher,1970,Stefan Ruzowitzky
Death Note: Desu nôto,1970,Shûsuke Kaneko
Chinjeolhan geumjassi,1970,Park Chan-wook
Perfume: The Story of a Murderer,1970,Tom Tykwer
Kiss Kiss Bang Bang,1970,Shane Black
Ne le dis à personne,1970,Guillaume Canet
Les invasions barbares,1970,Denys Arcand
House of Sand and Fog,1970,Vadim Perelman
Boksuneun naui geot,1970,Park Chan-wook
The Life of David Gale,1970,Alan Parker
The Man Who Wasn't There,1970,Joel Coen
Gangs of New York,1970,Martin Scorsese
Ghost Dog: The Way of the Samurai,1970,Jim Jarmusch
Following,1970,Christopher Nolan
A Simple Plan,1970,Sam Raimi
Jackie Brown,1970,Quentin Tarantino
Funny Games,1970,Michael Haneke
Sleepers,1970,Barry Levinson
Dead Man Walking,1970,Tim Robbins
A Perfect World,1970,Clint Eastwood
Menace II Society,1970,Directors:Albert Hughes
Menace II Society,1970,Allen Hughes
The Player,1970,Robert Altman
Thelma & Louise,1970,Ridley Scott
Mystery Train,1970,Jim Jarmusch
"The Cook, the Thief, His Wife & Her Lover",1970,Peter Greenaway
A Fish Called Wanda,1970,Directors:Charles Crichton
A Fish Called Wanda,1970,John Cleese
How to Steal a Million,1970,William Wyler
Pierrot le fou,1970,Jean-Luc Godard
Lolita,1970,Stanley Kubrick
The Lady from Shanghai,1970,Orson Welles
Blindspotting,1970,Carlos López Estrada
Uncut Gems,1970,Directors:Benny Safdie
Uncut Gems,1970,Josh Safdie
The Hate U Give,1970,George Tillman Jr.
Calvary,1970,John Michael McDonagh
The Judge,1970,David Dobkin
Av Mevsimi,1970,Yavuz Turgul
Felon,1970,Ric Roman Waugh
Notes on a Scandal,1970,Richard Eyre
Maria Full of Grace,1970,Joshua Marston
Hooligans,1970,Lexi Alexander
La mala educación,1970,Pedro Almodóvar
In the Bedroom,1970,Todd Field
Frequency,1970,Gregory Hoblit
The Talented Mr. Ripley,1970,Anthony Minghella
Les Misérables,1970,Bille August
A Time to Kill,1970,Joel Schumacher
Tesis,1970,Alejandro Amenábar
Dolores Claiborne,1970,Taylor Hackford
Bullets Over Broadway,1970,Woody Allen
C'est arrivé près de chez vous,1970,Directors:Rémy Belvaux
C'est arrivé près de chez vous,1970,André Bonzel
C'est arrivé près de chez vous,1970,Benoît Poelvoorde
Dirty Rotten Scoundrels,1970,Frank Oz
Body Heat,1970,Lawrence Kasdan
Blow Out,1970,Brian De Palma
...and justice for all.,1970,Norman Jewison
Marathon Man,1970,John Schlesinger
Three Days of the Condor,1970,Sydney Pollack
Straw Dogs,1970,Sam Peckinpah
Detroit,1970,Kathryn Bigelow
Good Time,1970,Directors:Benny Safdie
Good Time,1970,Josh Safdie
Shot Caller,1970,Ric Roman Waugh
Cruella,1970,Craig Gillespie
Starred Up,1970,David Mackenzie
The Place Beyond the Pines,1970,Derek Cianfrance
The Guard,1970,John Michael McDonagh
Luftslottet som sprängdes,1970,Daniel Alfredson
Four Lions,1970,Christopher Morris
Animal Kingdom,1970,David Michôd
The Lincoln Lawyer,1970,Brad Furman
Mr. Brooks,1970,Bruce A. Evans
Hustle & Flow,1970,Craig Brewer
Matchstick Men,1970,Ridley Scott
Dirty Pretty Things,1970,Stephen Frears
Before the Devil Knows You're Dead,1970,Sidney Lumet
Irréversible,1970,Gaspar Noé
Sexy Beast,1970,Jonathan Glazer
Rounders,1970,John Dahl
Pusher,1970,Nicolas Winding Refn
Bound,1970,Directors:Lana Wachowski
Bound,1970,Lilly Wachowski
Shallow Grave,1970,Danny Boyle
Cape Fear,1970,Martin Scorsese
Drugstore Cowboy,1970,Gus Van Sant
Wall Street,1970,Oliver Stone
Raising Arizona,1970,Directors:Joel Coen
Raising Arizona,1970,Ethan Coen
Murder by Death,1970,Robert Moore
Murder on the Orient Express,1970,Sidney Lumet
The Stranger,1970,Orson Welles
Dogman,1970,Matteo Garrone
Dope,1970,Rick Famuyiwa
West Side Story,1970,Steven Spielberg
Kvinden i buret,1970,Mikkel Nørgaard
American Hustle,1970,David O. Russell
Talaash,1970,Directors:Reema Kagti
Talaash,1970,Priyamvada Narayanan
Now You See Me,1970,Louis Leterrier
Mientras duermes,1970,Jaume Balagueró
The Ghost Writer,1970,Roman Polanski
Nothing But the Truth,1970,Rod Lurie
Fracture,1970,Gregory Hoblit
In the Valley of Elah,1970,Paul Haggis
Tsotsi,1970,Gavin Hood
Michael Clayton,1970,Tony Gilroy
Brick,1970,Rian Johnson
Mean Creek,1970,Jacob Estes
Chicago,1970,Rob Marshall
Red Dragon,1970,Brett Ratner
Frailty,1970,Bill Paxton
The Bank Job,1970,Roger Donaldson
Go,1970,Doug Liman
The Rainmaker,1970,Francis Ford Coppola
Sydney,1970,Paul Thomas Anderson
The Crying Game,1970,Neil Jordan
Wild at Heart,1970,David Lynch
Heathers,1970,Michael Lehmann
Manhunter,1970,Michael Mann
Clue,1970,Jonathan Lynn
Top Secret!,1970,Directors:Jim Abrahams
Top Secret!,1970,David Zucker
Top Secret!,1970,Jerry Zucker
Death on the Nile,1970,John Guillermin
The Pink Panther Strikes Again,1970,Blake Edwards
Mean Streets,1970,Martin Scorsese
Take the Money and Run,1970,Woody Allen
Queen & Slim,1970,Melina Matsoukas
The Devil All the Time,1970,Antonio Campos
Bad Times at the El Royale,1970,Drew Goddard
The White Tiger,1970,Ramin Bahrani
Aus dem Nichts,1970,Fatih Akin
Don't Breathe,1970,Fede Alvarez
Tangerine,1970,Sean Baker
Elle,1970,Paul Verhoeven
99 Homes,1970,Ramin Bahrani
Blue Ruin,1970,Jeremy Saulnier
Side Effects,1970,Steven Soderbergh
Seven Psychopaths,1970,Martin McDonagh
The Outfit,1970,Graham Moore
Dhamaka,1970,Ram Madhvani
The Unforgivable,1970,Nora Fingscheidt
Kol,1970,Chung-Hyun Lee
Frozen River,1970,Courtney Hunt
State of Play,1970,Kevin Macdonald
Elephant,1970,Gus Van Sant
11:14,1970,Greg Marcks
Runaway Jury,1970,Gary Fleder
Tais-toi!,1970,Francis Veber
Bad Santa,1970,Terry Zwigoff
Narc,1970,Joe Carnahan
Phone Booth,1970,Joel Schumacher
Strange Days,1970,Kathryn Bigelow
Sneakers,1970,Phil Alden Robinson
The Accused,1970,Jonathan Kaplan
Rumble Fish,1970,Francis Ford Coppola
The Outsiders,1970,Francis Ford Coppola
Dressed to Kill,1970,Brian De Palma
Klute,1970,Alan J. Pakula
Marnie,1970,Alfred Hitchcock
